A номер;B номер;IMSI;Дата (коммутатор);Продолжительность;Набрано;Переадресовано;IMEI;ID первой БС;Адрес первой БС;Коммутатор ID;Коммутатор;SMS центр;Тип записи;Тип соединения;Время по Москве;Номер;Контакт;LAC
79062863352;79022823262;250992180008353;13.11.2013 16:01:13;31;79022823262;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 16:01:13;79062863352;79022823262;6238
79216664228;79062863352;250992180008353;13.11.2013 16:03:53;67;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;13.11.2013 16:03:53;79062863352;79216664228;6238
79062863352;78152550550;250992180008353;13.11.2013 16:23:04;89;78152550550;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 16:23:04;79062863352;78152550550;6238
79062863352;79216664228;250992180008353;13.11.2013 16:25:45;88;79216664228;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 16:25:45;79062863352;79216664228;6238
79062863352;79216664228;250992180008353;13.11.2013 16:48:46;486;79216664228;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 16:48:46;79062863352;79216664228;6238
79062863352;79216666377;250992180008353;13.11.2013 18:40:38;271;79216666377;;352833037456380;20211 ;Энская обл, Энск г, Кольский пр-кт, д.1;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 18:40:38;79062863352;79216666377;6238
79062863352;79163714859;250992180008353;13.11.2013 18:48:06;30;79163714859;;352833037456380;20211 ;Энская обл, Энск г, Кольский пр-кт, д.1;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 18:48:06;79062863352;79163714859;6238
79062863352;79216666377;;13.11.2013 18:53:16;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;13.11.2013 18:53:16;79062863352;79216666377;
79062863352;79216666377;250992180008353;13.11.2013 19:34:02;32;79216666377;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;13.11.2013 19:34:02;79062863352;79216666377;6238
79062863352;79216666377;;13.11.2013 23:00:04;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;13.11.2013 23:00:04;79062863352;79216666377;
79062863352;79216666377;;13.11.2013 23:40:23;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;13.11.2013 23:40:23;79062863352;79216666377;
79633596114;79062863352;250992180008353;14.11.2013 08:15:02;190;79062863352;;352833037456380;21791 ;Энская обл, Энск г, Фрунзе, ТП ООО Гидротехник;79062919999;Энск;;Входящий звонок;Local;14.11.2013 08:15:02;79062863352;79633596114;6238
79633596114;79062863352;250992181272435;14.11.2013 08:15:03;190;79062863352;;356541046018590;20208 ;Энская обл, Энск г, Полярные Зори ул, д.19;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 08:15:03;79633596114;79062863352;6238
79062863352;79216666377;;14.11.2013 09:30:49;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 09:30:49;79062863352;79216666377;
79062863352;79216664228;;14.11.2013 09:32:10;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 09:32:10;79062863352;79216664228;
79062863352;79633596114;;14.11.2013 09:34:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 09:34:15;79062863352;79633596114;
79062863352;79522959984;250992180008353;14.11.2013 09:34:42;28;79522959984;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 09:34:42;79062863352;79522959984;6238
79062863352;79216666377;;14.11.2013 09:35:52;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 09:35:52;79062863352;79216666377;
79062863352;79163714859;;14.11.2013 09:37:23;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 09:37:23;79062863352;79163714859;
79062863352;79163714859;;14.11.2013 09:37:27;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 09:37:27;79062863352;79163714859;
79633596114;79062863352;250992180008353;14.11.2013 09:46:20;24;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;14.11.2013 09:46:20;79062863352;79633596114;6238
79633596114;79062863352;250992181272435;14.11.2013 09:46:20;24;79062863352;;356541046018590;20150 ;"Энская обл, Энск г, Желтая гора, СМТС и СХ ГУП ""АМНГР""";79062919999;Энск;;Исходящий звонок;Local;14.11.2013 09:46:20;79633596114;79062863352;6238
79062863352;79163714859;250992180008353;14.11.2013 10:08:13;106;79163714859;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 10:08:13;79062863352;79163714859;6238
79062863352;79522959984;;14.11.2013 10:13:28;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 10:13:28;79062863352;79522959984;
79633596114;79062863352;250992180008353;14.11.2013 10:52:36;63;79062863352;;352833037456380;20211 ;Энская обл, Энск г, Кольский пр-кт, д.1;79062919999;Энск;;Входящий звонок;Local;14.11.2013 10:52:36;79062863352;79633596114;6238
79633596114;79062863352;250992181272435;14.11.2013 10:52:37;63;79062863352;;356541046018590;20466 ;;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 10:52:37;79633596114;79062863352;6238
79633596114;79062863352;250992180008353;14.11.2013 11:14:55;58;79062863352;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;14.11.2013 11:14:55;79062863352;79633596114;6238
79633596114;79062863352;250992181272435;14.11.2013 11:14:56;58;79062863352;;356541046018590;20077 ;;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 11:14:56;79633596114;79062863352;6238
79062863352;79216666377;250992180008353;14.11.2013 11:16:15;33;79216666377;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 11:16:15;79062863352;79216666377;6238
79633596114;79062863352;250992180008353;14.11.2013 11:22:45;30;79062863352;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;14.11.2013 11:22:45;79062863352;79633596114;6238
79633596114;79062863352;250992181272435;14.11.2013 11:22:45;30;79062863352;;356541046018590;20079 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 11:22:45;79633596114;79062863352;6238
79062863352;79216666377;250992180008353;14.11.2013 11:33:12;17;79216666377;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 11:33:12;79062863352;79216666377;6238
79533010000;79062863352;250992180008353;14.11.2013 11:50:19;84;79062863352;;352833037456380;20052 ;"Энская обл, Энск г, Лобова ул, д.100, СРЗ №35, котельная ГОУТП ""ТЭКОС""";79062919999;Энск;;Входящий звонок;Local;14.11.2013 11:50:19;79062863352;79533010000;6238
79043490003;79062863352;250992180008353;14.11.2013 15:49:07;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 15:49:07;79062863352;79043490003;6238
79062863352;79022823262;;14.11.2013 15:50:20;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 15:50:20;79062863352;79022823262;
79043490003;79062863352;250992180008353;14.11.2013 15:58:30;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 15:58:30;79062863352;79043490003;6238
79062863352;79022823262;;14.11.2013 16:04:51;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 16:04:51;79062863352;79022823262;
79043490003;79062863352;250992180008353;14.11.2013 16:05:10;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 16:05:10;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;14.11.2013 16:12:51;0;;;352833037456380;20103 ;"Энская обл, Энск г, Верхне-Ростинское ш, Северная промзона, Восточная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 16:12:51;79062863352;79043490003;6238
79062863352;79022823262;;14.11.2013 16:22:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 16:22:42;79062863352;79022823262;
79043490003;79062863352;250992180008353;14.11.2013 16:23:18;0;;;352833037456380;23632 ;"Энская обл, Энск г, Промышленная, д.26, АМС ОАО ""ВымпелКом""";79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 16:23:18;79062863352;79043490003;6238
79062863352;79022823262;250992180008353;14.11.2013 17:17:45;148;79022823262;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;14.11.2013 17:17:45;79062863352;79022823262;6238
79043490003;79062863352;250992180008353;14.11.2013 17:58:07;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 17:58:07;79062863352;79043490003;6238
79062863352;79022823262;;14.11.2013 18:53:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 18:53:15;79062863352;79022823262;
79062863352;79022823262;;14.11.2013 18:53:19;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;14.11.2013 18:53:19;79062863352;79022823262;
79043490003;79062863352;250992180008353;14.11.2013 18:56:32;0;;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 18:56:32;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;14.11.2013 21:58:20;0;;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;14.11.2013 21:58:20;79062863352;79043490003;6238
78152407297;79062863352;250992180008353;15.11.2013 09:51:41;317;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;15.11.2013 09:51:41;79062863352;78152407297;6238
79099914988;79062863352;250992180008353;15.11.2013 10:28:41;146;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;15.11.2013 10:28:41;79062863352;79099914988;6238
79062863352;78152750325;250992180008353;15.11.2013 11:22:16;37;78152750325;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;15.11.2013 11:22:16;79062863352;78152750325;6238
79062863352;79052949939;250992180008353;15.11.2013 11:24:16;23;79052949939;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;15.11.2013 11:24:16;79062863352;79052949939;6238
79062863352;79052949939;250992180019890;15.11.2013 11:24:16;23;79052949939;;354379050846040;20293 ;Энская обл, Энск г, Полярные Зори ул, д.62;79062919999;Энск;;Входящий звонок;Local;15.11.2013 11:24:16;79052949939;79062863352;6238
79062863352;79062863354;250992180008353;15.11.2013 11:35:22;127;79062863354;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;15.11.2013 11:35:22;79062863352;79062863354;6238
79062863352;79062863354;250992180465630;15.11.2013 11:35:22;127;79062863354;;359808014058570;21117 ;;79062919999;Энск;;Входящий звонок;Local;15.11.2013 11:35:22;79062863354;79062863352;6238
79062863352;79216666377;;15.11.2013 11:46:20;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;15.11.2013 11:46:20;79062863352;79216666377;
79219600002;79062863352;250992180008353;15.11.2013 11:50:51;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;15.11.2013 11:50:51;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;15.11.2013 11:50:56;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;15.11.2013 11:50:56;79062863352;79219600002;6238
79062863352;79216666377;;15.11.2013 11:51:49;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;15.11.2013 11:51:49;79062863352;79216666377;
79062863352;79022823262;250992180008353;15.11.2013 11:52:29;53;79022823262;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;15.11.2013 11:52:29;79062863352;79022823262;6238
79219600002;79062863352;250992180008353;15.11.2013 12:02:54;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;15.11.2013 12:02:54;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;15.11.2013 12:02:59;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;15.11.2013 12:02:59;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;15.11.2013 12:03:08;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;15.11.2013 12:03:08;79062863352;79219600002;6238
